ID,Name,Latitude,Longitude,Address,Link,IMAX With Laser,Stadium Seating,Handicap Accessible,Assistive Listening Devices Available,Reserved Seating,Ticketing Kiosk,Cafe
7927,Xingtai Wanda & IMAX,37.090590000000,114.520740000000,"4F, Wanda Plaza, Intersection of Quannan Avenue and Kaiyuan Rd , Xingtai, China 054001",https://imax.com/theatres/xingtai-wanda-imax,false,true,false,false,false,false,false
7928,Yulin Wanda & IMAX,38.252530000000,109.760110000000,"3-4F, Wanda Plaza, No. 175, Changxing Rd, Hi-tech Industrial Development Zone, Yuyang District, Yulin, China 719054",https://imax.com/theatres/yulin-wanda-imax,false,true,false,false,false,false,false
7929,Changsha Fusheng Mall Jinyi & IMAX,28.302330000000,112.977250000000,"4F, Fusheng Mall, No. 360, Xinglian Rd, Kaifu District, Changsha, China 410005",https://imax.com/theatres/changsha-fusheng-mall-jinyi-imax,false,true,false,false,false,false,false
7931,Nanjing Lishui Hello City Omnijoi & IMAX,31.661340000000,119.033000000000,"6F, Hello City, No.81, Zhongda Street, Lishui District, Nanjing, China 211200",https://imax.com/theatres/nanjing-lishui-hello-city-omnijoi-imax,false,true,false,false,false,false,false
7932,Foshan Shunde Metro-Mall Jinyi & IMAX,22.803060000000,113.302310000000,"L5003B, 5F; L4003B, 4F; L3003A, 3F, Metro-Mall, No.1, Caihong Rd, Shunde District, Foshan, China 528300",https://imax.com/theatres/foshan-shunde-metro-mall-jinyi-imax,false,true,false,false,false,false,false
7933,Zhengzhou Grand Emporium CGV & IMAX,34.801830000000,113.687530000000,"6-7F, Grand Emporium, No. 126, Huayuan Rd, Jinshui District, Zhengzhou, China 450003",https://imax.com/theatres/zhengzhou-grand-emporium-cgv-imax,false,true,false,false,false,false,false
7934,Siping Ego Industrial Park Wanda & IMAX,43.169240000000,124.343210000000,"3F, Zhicheng Central Square, Intersection of West Shiyuan Street and North Shiyuan Street, Tiexi District , Siping, China 136000",https://imax.com/theatres/siping-ego-industrial-park-wanda-imax,false,true,false,false,false,false,false
7935,Xi'an Qujiang Creative Circle Lumiere & IMAX,34.218240000000,109.019340000000,"Ground Floor, Qujiang Creative Circle, No. 3369, Yanxiang Rd, Yanta District , Xi'An, China 710000",https://imax.com/theatres/xian-qujiang-creative-circle-lumiere-imax,false,true,false,false,false,false,false
7936,Guangzhou Paso Jinyi & IMAX,23.200950000000,113.265360000000,"L3-002, West Area, Paso Plaza, Tangle Rd, Baiyun District, Guangzhou, China 510080",https://imax.com/theatres/guangzhou-paso-jinyi-imax,false,true,false,false,false,false,false
7937,Lanzhou Centre Space Station & IMAX,36.075040000000,103.781360000000,"7F, Lanzhou Centre, No. 16, West Xijin Rd, Qilihe District, Lanzhou, China 730050",https://imax.com/theatres/lanzhou-centre-space-station-imax,false,true,false,false,false,false,false
7938,Weifang Shouguang Wanda & IMAX,36.880090000000,118.778240000000,"4F, Wanda Plaza, No. 1111, Xueyuan Rd, Shengcheng Street, Shouguang, Weifang, China 262700",https://imax.com/theatres/weifang-shouguang-wanda-imax,false,true,false,false,false,false,false
7939,Chongqing Dazhulin Wanda & IMAX,29.626960000000,106.480810000000,"4F, Jinke MeiLinHui Shopping Mall, No. 19, Banzhu Rd, Dazhulin, Yubei District, Chongqing, China 401120",https://imax.com/theatres/chongqing-dazhulin-wanda-imax,false,true,false,false,false,false,false
7940,Yichang Guomao CGV & IMAX,30.708670000000,111.302190000000,"7F, Guomao Tower, No.106, Dongshan Avenue, Xiling District , Yichang, China 443000",https://imax.com/theatres/yichang-guomao-cgv-imax,false,true,false,false,false,false,false
7941,Wenzhou Nantang New World Wanda & IMAX,28.001170000000,120.671420000000,"1F, C5 Nantang New World, No. 106-108, South Feixia Rd, Lucheng District, Wenzhou, China 325000",https://imax.com/theatres/wenzhou-nantang-new-world-wanda-imax,false,true,false,false,false,false,false
7953,Pathé Carré Sénart & IMAX,48.615840000000,2.545960000000,"3, allée du préambule, Lieusaint, France 77566",https://imax.com/theatres/path%C3%A9-carr%C3%A9-s%C3%A9nart-imax,true,true,false,false,false,false,false
7954,VOX Red Sea Mall & IMAX,21.627580000000,39.108990000000,"Red Sea Mall, N. King Abdulaziz Rd, Jeddah, Saudi Arabia 21146",https://imax.com/theatres/vox-red-sea-mall-imax,true,true,false,false,false,false,false
7955,INOX RMZ Galleria Mall & IMAX,13.094620000000,77.593210000000,"2nd Fl, RMZ Galleria Mall, Ambedkar Colony, Yelahanka, Bengaluru, India 560064",https://imax.com/theatres/inox-rmz-galleria-mall-imax,false,true,false,false,false,false,false
7959,CGV Vincom Metropolis & IMAX,21.030940000000,105.813680000000,"29 Lieu Giai Street, Ba Dinh District, Hanoi, Vietnam 70000",https://imax.com/theatres/cgv-vincom-metropolis-imax,false,true,false,false,false,false,false
7960,Central i-City Mall & IMAX,3.062620000000,101.482090000000,"Lot 4-01 Central i-city, No 1, Persiaran Multimedia, I- City, Seksyen 7, Shah Alam, Malaysia 40000",https://imax.com/theatres/central-i-city-mall-imax,false,true,false,false,false,false,false
7968,Yangzhou Jiangdu Jiayuan Mall Omnijoi & IMAX,32.408000000000,119.581610000000,"4F, Jiayuan Mall, No. 1175, East Wenchang Rd, Jiangdu District, Yangzhou, China 225200",https://imax.com/theatres/yangzhou-jiangdu-jiayuan-mall-omnijoi-imax,false,true,false,false,false,false,false
7969,Yulin Phoenix Square Jinyi & IMAX,22.665040000000,110.180540000000,"3F, Phoenix Square, No. 165, North 2nd Ring Rd, Yuzhou District, Yulin, China 537000",https://imax.com/theatres/yulin-phoenix-square-jinyi-imax,false,true,false,false,false,false,false
7970,Suzhou Olympic Sports Centre Wanda & IMAX,31.313910000000,120.755660000000,"G04, Olympic Sports Centre, No. 999, East Zhongxin Avenue, Suzhou Industrial Park, Wuzhong District, Suzhou, China 215100",https://imax.com/theatres/suzhou-olympic-sports-centre-wanda-imax,false,true,false,false,false,false,false
7971,Linyi Taisheng Plaza CGV & IMAX,35.073240000000,118.337520000000,"6F, Taisheng Plaza, No. 189, Jiefang Rd, Lanshan District, Linyi, China 276006",https://imax.com/theatres/linyi-taisheng-plaza-cgv-imax,false,true,false,false,false,false,false
7972,Yuncheng Wanda & IMAX,35.049420000000,111.035820000000,"4F, Wanda Plaza, Intersection of Yuxi Rd and Pu’an Street, Yanhu District, Yuncheng, China 044000",https://imax.com/theatres/yuncheng-wanda-imax,false,true,false,false,false,false,false
7973,Guigang Wanda & IMAX,23.122690000000,109.590330000000,"3F, Wanda Plaza, Intersection of Xianyi Rd and Bushan Avenue, Gangbei District , Guigang, China 537100",https://imax.com/theatres/guigang-wanda-imax,false,true,false,false,false,false,false
7974,Guangzhou Xintang Wanda & IMAX,23.158330000000,113.623880000000,"4F, Wanda Plaza, No.9, Xinfu Rd, Xintang Town, Zengcheng District , Guangzhou, China 511300",https://imax.com/theatres/guangzhou-xintang-wanda-imax,false,true,false,false,false,false,false
7975,Zhangjiagang Wanda & IMAX,31.876510000000,120.581720000000,"4F, Gate 2, Wanda Plaza, No.20, East Renmin Rd, Zhangjiagang, Zhangjiagang, China 215600",https://imax.com/theatres/zhangjiagang-wanda-imax,false,true,false,false,false,false,false
8010,Panama Canal IMAX Theater,9.029650000000,-79.474860000000,"Esclusas de Miraflores, Ave. Gaillard 58, Ciudad Panama, Panama 0801",https://imax.com/theatres/panama-canal-imax-theater,false,true,false,false,false,false,false
8011,Supercines & IMAX,-1.262850000000,-78.638750000000,"Av. Manuela Sáenz y Pio Baroja.,Sector Quindibana - El Tropezón, parroquia Huachi Chico, Canton Ambato, Provincia de Tungurahua, Colombia 180150",https://imax.com/theatres/supercines-imax,false,true,false,false,false,false,false
8017,Shangqiu Suiyang Wanda & IMAX,34.396340000000,115.667700000000,"4F, Wanda Plaza, Intersection of Beihai Rd and Guide Rd, Suiyang District, Shangqiu, China 476005",https://imax.com/theatres/shangqiu-suiyang-wanda-imax,false,true,false,false,false,false,false
8021,Dongguan DG Mall CGV & IMAX,23.018310000000,113.768750000000,"2-5F, No.5 Commercial Building, DG Mall, No.1 East Hongfu Rd, Nancheng Street, Dongguan, China 523123",https://imax.com/theatres/dongguan-dg-mall-cgv-imax-0,false,true,false,false,false,false,false
8022,Chongqing Danzishi MixC & IMAX,29.607340000000,106.605580000000,"4F,The MixC Danzishi, Nan’an District, Chongqing, China 400066",https://imax.com/theatres/chongqing-danzishi-mixc-imax,true,true,false,false,false,false,false
8023,Urumqi Gaoxin Wanda & IMAX,43.916720000000,87.578590000000,"3F, Wanda Plaza, No.668 North Changchun Rd, Xinshi District, Urumqi, China 830011",https://imax.com/theatres/urumqi-gaoxin-wanda-imax,false,true,false,false,false,false,false
8024,Chengdu Renhe Town Omnijoi & IMAX,30.593990000000,104.059340000000,"5F, Renhe Town, No.505, Fucheng Avenue, Gaoxin District , Chengdu, China 610041",https://imax.com/theatres/chengdu-renhe-town-omnijoi-imax,false,true,false,false,false,false,false
8025,Nanping Wanda & IMAX,27.375580000000,118.097660000000,"4F, Wanda Plaza, No.2, Dahongpao Rd, Jianyang District, Nanping, China 354200",https://imax.com/theatres/nanping-wanda-imax,false,true,false,false,false,false,false
8026,Nanjing Yanziji Omnijoi & IMAX,32.128300000000,118.840320000000,"4F, City Garden, No.1, Yancheng Avenue, Qixia District, Nanjing, China 210000",https://imax.com/theatres/nanjing-yanziji-omnijoi-imax,false,true,false,false,false,false,false
8027,Taiwan Hualien Paradiso VieShow & IMAX,23.938800000000,121.595040000000,"3F, No.503, Sec. 1, Nanbin Rd, Ji'an Township, Hualien County, Hualien, Taiwan, China 973",https://imax.com/theatres/taiwan-hualien-paradiso-vieshow-imax,false,true,false,false,false,false,false
8028,Chengdu Longquan Yiduhui CGV & IMAX,30.574510000000,104.242030000000,"No. 13-20, 5F; No. 26-28, 4F; No. 65, 3F, Building 1, Leading East City, Phase I, No. 898, Middle Yidu Rd, Longquan Street, Longquanyi District, Chengdu, China 610100",https://imax.com/theatres/chengdu-longquan-yiduhui-cgv-imax,false,true,false,false,false,false,false
8029,Benxi Wanda & IMAX,41.295120000000,123.787120000000,"2F, Wanda Plaza, Qianjin Street, Pingshan District, Benxi, China 117022",https://imax.com/theatres/benxi-wanda-imax,false,true,false,false,false,false,false
8030,Yibin Wanda & IMAX,28.756840000000,104.654990000000,"4F, Wanda Plaza, No.7, Southern section of Hangtian Rd, Cuiping District, Yibin, China 664002",https://imax.com/theatres/yibin-wanda-imax,false,true,false,false,false,false,false
8031,Xi'an Joy City Bona & IMAX,34.223310000000,108.968560000000,"Shop 40-L3, Xi'an Qujiang Joy City, No. 777, Ci'en Rd, Yanta District, Xi'An, China 710000",https://imax.com/theatres/xian-joy-city-bona-imax,false,true,false,false,false,false,false
8032,Zibo Inzone Qina & IMAX,36.811540000000,118.056820000000,"7F, Zibo Inzone, No. 128, Liuquan Rd, Zhangdian District , Zibo, China 255020",https://imax.com/theatres/zibo-inzone-qina-imax,false,true,false,false,false,false,false
8033,Wuchang Golden Street Times Square Wanda & IMAX,44.919490000000,127.171240000000,"L3, Golden Street Times Square, North of Kuihua Avenue, West of Yunshu Road, Wuchang, Harbin, China 150299",https://imax.com/theatres/wuchang-golden-street-times-square-wanda-imax,false,true,false,false,false,false,false
8034,Chengdu 468 Ito Plaza Wanda & IMAX,30.611350000000,104.162730000000,"6F, Ito Plaza, No. 35, Xishu Street, Jinjiang District, Chengdu, China 610011",https://imax.com/theatres/chengdu-468-ito-plaza-wanda-imax,false,true,false,false,false,false,false
8035,Changchun Village Hoyts & IMAX,43.841220000000,125.385180000000,"5F, Village, Intersection of Xiantai Street and Weixing Road, Nanguan District, Changchun, China 130022",https://imax.com/theatres/changchun-village-hoyts-imax,false,true,false,false,false,false,false
8037,Changsha Live Tahoe & IMAX,28.257340000000,113.018560000000,"2-3F, Changsha Live, No. 508, West Fuyuan Road, Kaifu District, Changsha, China 410005",https://imax.com/theatres/changsha-live-tahoe-imax,false,true,false,false,false,false,false
8038,Shenzhen ONEMALL Wanda & IMAX,22.560970000000,114.244010000000,"4F, ONEMALL, Haijing 2nd Rd, Haishan Street, Yantian District, Shenzhen, China 518000",https://imax.com/theatres/shenzhen-onemall-wanda-imax,false,true,false,false,false,false,false
8039,Guangzhou Tianhe Vanke Mall Wanda & IMAX,23.173390000000,113.410930000000,"4F, Tianhe Vanke Mall, Huaguan Rd, Tianhe District, Guangzhou, China 510000",https://imax.com/theatres/guangzhou-tianhe-vanke-mall-wanda-imax,false,true,false,false,false,false,false
8040,Nanjing Lishui Century International Square Jinyi & IMAX,31.642980000000,119.048910000000,"3F, Century International Square, No. 388, Tianshengqiao Avenue, Lishui District , Nanjing, China 212200",https://imax.com/theatres/nanjing-lishui-century-international-square-jinyi-imax,false,true,false,false,false,false,false
8041,Nanjing Lishui Century International Square Jinyi & IMAX,31.642980000000,119.048910000000,"3F, Century International Square, No. 388, Tianshengqiao Avenue, Lishui District , Nanjing, China 212200",https://imax.com/theatres/nanjing-lishui-century-international-square-jinyi-imax-0,false,true,false,false,false,false,false
8042,Yichun Runda Mall Dadi & IMAX,27.800570000000,114.378260000000,"4-5F, Runda Mall, No.1, West Gulou Rd, Yuanzhou District, Yichun, China 336000",https://imax.com/theatres/yichun-runda-mall-dadi-imax,false,true,false,false,false,false,false
8043,Guangzhou Lisheng Guangbai Square Jinyi & IMAX,23.084760000000,113.239850000000,"No. 66, Middle Huadi Avenue, Liwan District, Guangzhou, China 510145",https://imax.com/theatres/guangzhou-lisheng-guangbai-square-jinyi-imax,false,true,false,false,false,false,false
8044,Chongqing HMC Wanda & IMAX,29.370690000000,105.936640000000,"5F, Building 3-2, HMC, No. 789, East Changzhou Avenue, Yongchuan District, 5F, Building 3-2, HMC, No. 789, East Changzhou Avenue, Yongchuan District, Chongqing 402160",https://imax.com/theatres/chongqing-hmc-wanda-imax,false,true,false,false,false,false,false
8045,Guangzhou New Park Mei Ah & IMAX,23.242040000000,113.298840000000,"3F, New Park, No.1, North Baishun Rd, Baiyun District, Guangzhou, China 510080",https://imax.com/theatres/guangzhou-new-park-mei-ah-imax,false,true,false,false,false,false,false
8059,Supercines Sur & IMAX,-2.241660000000,-79.895180000000,"Ave. 25 de Julio, Centro Comercial Riocentro Sur, Guayaquil, Guayas 090104",https://imax.com/theatres/supercines-sur-imax,false,true,false,false,false,false,false
8068,Shaw Theatres Jewel & IMAX,1.358620000000,103.988520000000,"78 Airport Boulevard #B2-237, Jewel Changi Airport, Singapore, Singapore 819666",https://imax.com/theatres/shaw-theatres-jewel-imax,true,true,false,false,false,false,false
8069,Apollo Kino & IMAX,56.923560000000,24.170180000000,"Maskavas Street 257, Riga, Latvia LC-1063",https://imax.com/theatres/apollo-kino-imax,true,true,false,false,false,false,false
8079,Tilton 9 & IMAX,39.386880000000,-74.556790000000,"331 Tilton Road, Northfield, New Jersey 08225-1201",https://imax.com/theatres/tilton-9-imax,false,true,false,false,false,false,false
8094,Kinomax Sapphire & IMAX,43.102010000000,131.917450000000,"St. Kalinina, 8, Vladivostock, Russia 690035",https://imax.com/theatres/kinomax-sapphire-imax,false,true,false,false,false,false,false
8095,UCI Cinemas Porta di Roma & IMAX,41.971410000000,12.541960000000,"Galleria Commerciale Porta di Roma, Via Alberto Lionello, 201 - Roma , Rome, Italy 00139",https://imax.com/theatres/uci-cinemas-porta-di-roma-imax,false,true,false,false,false,false,false
8102,Multiplex Lavina Mall & IMAX,50.495930000000,30.361360000000,"6D Berkovetska Street, Kyiv, Ukraine 04128",https://imax.com/theatres/multiplex-lavina-mall-imax,true,true,false,false,false,false,false
8106,Pathe Spreitenbach & IMAX,47.421240000000,8.371970000000,"Sandäckerstrasse 4, Spreitenbach, Switzerland 8957",https://imax.com/theatres/pathe-spreitenbach-imax,true,true,false,false,false,false,false
8111,Cine Colombia Viva Envigado & IMAX,6.177770000000,-75.591600000000,"Carrera 32B Sur #32B 2 139 Local 2017 , Envigado, Colombia",https://imax.com/theatres/cine-colombia-viva-envigado-imax,false,true,false,false,false,false,false
8114,Nanning Jiangyu Century Plaza Wanda & IMAX,22.848120000000,108.330110000000,"4F, Jiangyu Century Plaza, East Mingxiu Rd, Xingning District, Nanning, China 530000",https://imax.com/theatres/nanning-jiangyu-century-plaza-wanda-imax,false,true,false,false,false,false,false
8115,Chongqing Lanting Metroplaza Jinyi & IMAX,29.689100000000,106.601230000000,"4F, Lanting Metroplaza, Baotong Rd, Xinke Avenue, Yubei District, Chongqing, China 401120",https://imax.com/theatres/chongqing-lanting-metroplaza-jinyi-imax,false,true,false,false,false,false,false
8116,Changsha Zhongmao City Wanda & IMAX,28.228260000000,113.078390000000,"5F, Building 4, Zhongmao City, Xiangyang Rd, Changsha, China 410100",https://imax.com/theatres/changsha-zhongmao-city-wanda-imax,false,true,false,false,false,false,false
8117,Shantou Chicony CGV & IMAX,23.362090000000,116.705160000000,"4F, Chicony, Changping Rd, Longhu District, Shantou, China 515000",https://imax.com/theatres/shantou-chicony-cgv-imax,false,true,false,false,false,false,false
8118,Guiyang Zhongda Wanda & IMAX,26.603660000000,106.721700000000,"3F, Zhongda Shopping Mall, North Guiwu Rd, Yunyan District, Guiyang, China 550000",https://imax.com/theatres/guiyang-zhongda-wanda-imax,true,true,false,false,false,false,false
8119,Nanning Qingxiu Wanda & IMAX,22.830710000000,108.330110000000,"5F, Qingxiu Wanda Plaza, Dongge Rd, Qingxiu District, Nanning, China 530000",https://imax.com/theatres/nanning-qingxiu-wanda-imax,true,true,false,false,false,false,false
8123,Hefei Vanke Mall Wanda & IMAX,31.891500000000,117.235840000000,"3F, Vanke Mall, North-west corner, Intersection of Guzhen Road and Silihe Road, Luyang District , Hefei, China 230000",https://imax.com/theatres/hefei-vanke-mall-wanda-imax,false,true,false,false,false,false,false
8124,Nanjing One Mall CGV & IMAX,32.009890000000,118.731850000000,"5F, One Mall, No.258 Middle Jiangdong Road, Jianye District, Nanjing, China 210019",https://imax.com/theatres/nanjing-one-mall-cgv-imax,false,true,false,false,false,false,false
8125,Chengdu Joy City Bona & IMAX,30.626560000000,104.010440000000,"4F-001, Joy City, No. 518, Dayue Rd, Wuhou District , Chengdu, China 610000",https://imax.com/theatres/chengdu-joy-city-bona-imax,false,true,false,false,false,false,false
8126,Beijing Fangshan Wanda & IMAX,39.762890000000,116.190060000000,"4F, Capital Outlets Phase 2, Changyang County, Fangshan District, Beijing, China 102400",https://imax.com/theatres/beijing-fangshan-wanda-imax,true,true,false,false,false,false,false
8132,Changchun Joy Hub Center Wanda & IMAX,43.818530000000,125.260480000000,"3F, Joy Hub Center, No.399, Bowen Road, Gaoxin District , Changchun, China 130000",https://imax.com/theatres/changchun-joy-hub-center-wanda-imax,false,true,false,false,false,false,false
8133,Shanghai Daning IMIX Park Hoyts & IMAX,31.279820000000,121.426080000000,"3F, IMIX Park, No. 1111, Hutai Road, Jingan District, Shanghai, China 200040",https://imax.com/theatres/shanghai-daning-imix-park-hoyts-imax,false,true,false,false,false,false,false
8134,Hangzhou Binjiang Longfor CGV & IMAX,30.198990000000,120.206050000000,"4-5F, Longfor Paradise Walk, No.1515, Jianghan Road, Binjiang District, Hangzhou, China 310051",https://imax.com/theatres/hangzhou-binjiang-longfor-cgv-imax,false,true,false,false,false,false,false
8135,Hefei Baolifeng Wanda & IMAX,31.841050000000,117.292710000000,"6F, Melo City, BaoLi＆Fung Plaza , No.838, Huizhou Avenue , Baohe District, Hefei, China 230000",https://imax.com/theatres/hefei-baolifeng-wanda-imax-0,false,true,false,false,false,false,false
8136,Changchun Checheng Wanda & IMAX,43.808610000000,125.156240000000,"4F, Wanda Plaza, Intersection of Tengfei Avenue and West Lake Avenue, Qikai District, Changchun, China 130011",https://imax.com/theatres/changchun-checheng-wanda-imax,false,true,false,false,false,false,false
8137,Fuxin Wanda & IMAX,42.022370000000,121.652820000000,"4F-A, Wanda Plaza, No.17, Jiefang Avenue, Xihe District, Fuxin, China 123099",https://imax.com/theatres/fuxin-wanda-imax,false,true,false,false,false,false,false
8138,Xuancheng Wanda & IMAX,30.965280000000,118.731270000000,"3F, Wanda Plaza, Intersection of Shuiyangjiang Road and Jingde Road, Xuanzhou District, Xuancheng, China 242000",https://imax.com/theatres/xuancheng-wanda-imax,false,true,false,false,false,false,false
8139,Nanchang Qingshanhu Wanda & IMAX,28.668580000000,115.967330000000,"3F, Wanda Plaza, No. 999, Jingdong Avenue, Qingshanhu District , Nanchang, China 330029",https://imax.com/theatres/nanchang-qingshanhu-wanda-imax,false,true,false,false,false,false,false
8140,Qingdao Wuyue Bestar & IMAX,35.888490000000,120.072600000000,"6F, Wuyue Plaza, No.2888, Binhai Avenue, Huangdao District, Qingdao, China 266000",https://imax.com/theatres/qingdao-wuyue-bestar-imax,false,true,false,false,false,false,false
8141,Shenzhen Broadway & IMAX,22.542220000000,113.955660000000,"No.SL562, L5, The MixC, Yuehai Street, Nanshan District , Shenzhen, China 518000",https://imax.com/theatres/shenzhen-broadway-imax,false,true,false,false,false,false,false
8142,Beihai Ningchun City Dadi & IMAX,21.466230000000,109.123570000000,"8F, Ningchun City, No.128, Beijing Road, Haicheng District, Beihai, China 536007",https://imax.com/theatres/beihai-ningchun-city-dadi-imax,false,true,false,false,false,false,false
8143,Cineworld Rushden Lakes & IMAX,52.300630000000,-0.628470000000,"Rushden Lakes Shopping Centre, West Terrace, Rushden, Northamptonshire, United Kingdom NN10 6FA",https://imax.com/theatres/cineworld-rushden-lakes-imax,true,true,true,false,false,false,false
8145,Yulin Wanda & IMAX,22.647820000000,110.173440000000,"4F, Wanda Plaza, Intersection of Jinyu Road and Shengli Road, Yuzhou District, Yulin, China 537000",https://imax.com/theatres/yulin-wanda-imax-0,false,true,false,false,false,false,false
8146,Yueqing Hongqiao Legend Pictures & IMAX,28.214050000000,121.040160000000,"4F, Tianyuan Plaza, No.555 South Feihong Road, Hongqiao Town, Yueqing, China 325600",https://imax.com/theatres/yueqing-hongqiao-legend-pictures-imax,false,false,false,false,false,false,false
8147,Nantong MixC CGV & IMAX,32.051910000000,120.860300000000,"Shop 5-1, The MixC, No.111 North Avenue, Gangzha District, Nantong, China 226000",https://imax.com/theatres/nantong-mixc-cgv-imax,false,true,false,false,false,false,false
8148,Jinan Incity CGV & IMAX,36.685260000000,117.072400000000,"6F, Incity, Building 7, Julong Plaza, No.136 Huayuan Road, Licheng District, Jinan, China 250100",https://imax.com/theatres/jinan-incity-cgv-imax,false,true,false,false,false,false,false
8149,Drugar Theatre & IMAX,44.057150000000,43.060410000000,"Panagyurishte St., 1A (Komsomol Park), Pyatigorsk, Russia 357352",https://imax.com/theatres/drugar-theatre-imax,false,true,false,false,false,false,false
8174,Wuxi Sunac Mall Wanda & IMAX,31.455440000000,120.274210000000,"3F, Sunac Mall, No.66 Wanda Cultural Tourism City, Binhu District, Wuxi, China 214100",https://imax.com/theatres/wuxi-sunac-mall-wanda-imax,false,true,false,false,false,false,false
8175,Suzhou Xinhu Wanda & IMAX,31.179380000000,120.632810000000,"Shop F419, 4F, Xinhu Plaza, West Jiangling Road, Wujiang District, Suzhou, China 215200",https://imax.com/theatres/suzhou-xinhu-wanda-imax,false,true,false,false,false,false,false
8176,Shaw Paya Lebar Quarter & IMAX,1.317670000000,103.892650000000,"10 Paya Lebar Road, #05-02 Paya Lebar Quarter, Singapore, Singapore 409057",https://imax.com/theatres/shaw-paya-lebar-quarter-imax,true,true,false,false,false,false,false
8177,United Cinemas Parco City Urasoe & IMAX,26.263790000000,127.699570000000,"3-1-1 Irijima, Urasoe, Okinawa, Japan 901-2123",https://imax.com/theatres/united-cinemas-parco-city-urasoe-imax,true,true,false,false,false,false,false
8204,Shanghai Qingpu Wanda Mall Wanda & IMAX,31.130100000000,121.064250000000,"4F, Area A, No. 1-45, Lane 1059, Dingshan Lake Avenue, Qingpu District, Shanghai, China 201799",https://imax.com/theatres/shanghai-qingpu-wanda-mall-wanda-imax,false,true,false,false,false,false,false
8205,Guangzhou Huadu Sunac Mall Wanda & IMAX,23.399130000000,113.234310000000,"3F, Sunac Mall, No.63 North Fenghuang Road, Huadu District, Guangzhou, China 510800",https://imax.com/theatres/guangzhou-huadu-sunac-mall-wanda-imax,false,true,false,false,false,false,false
8208,Grand Cinema Sunshine & IMAX,35.730960000000,139.716420000000,"1-30-3 Higashi Ikebukuro, Toshima-ku, Tokyo, Japan 170-0013",https://imax.com/theatres/grand-cinema-sunshine-imax,true,true,false,false,false,false,false
8214,Taizhou Wanjia Jinyi & IMAX,28.570240000000,121.352360000000,"3-5F, No.9 West Yin'an Street, Ouchi Community, Luoyang Street, Luqiao District , Taizhou, China 318050",https://imax.com/theatres/taizhou-wanjia-jinyi-imax,false,true,false,false,false,false,false
8215,Xi'an Yujin Changjiang Insun & IMAX,34.284340000000,109.044580000000,"3F, La Botanica, CapitaLand Plaza, East Changle Road, Baqiao District , Xi'An, China 710038",https://imax.com/theatres/xian-yujin-changjiang-insun-imax,false,true,false,false,false,false,false
8216,Daqing Ranghulu Wanda & IMAX,46.623720000000,124.865030000000,"4F, Wanda Plaza, No.17, Dagang Road, Ranghulu District, Daqing, China 163712",https://imax.com/theatres/daqing-ranghulu-wanda-imax,false,true,false,false,false,false,false
8217,Zhongshan Metro-Mall Jinyi & IMAX,22.668550000000,113.233300000000,"8F, Metro-Mall, No. 44, East Commercial Building, Jucheng Avenue, Xiaolan Town, Zhongshan, China 528415",https://imax.com/theatres/zhongshan-metro-mall-jinyi-imax,false,true,false,false,false,false,false
8219,Planeta Kino River Mall & IMAX,50.405200000000,30.612650000000,"10-14 Dniprovska Naberezhna Street, Kyiv, Ukraine 03081",https://imax.com/theatres/planeta-kino-river-mall-imax,true,false,false,false,false,false,false
8225,ODEON Chatham & IMAX,51.400670000000,0.531420000000,"Leviathan Way, Maritime, Chatham, Kent, United Kingdom ME4 4LL",https://imax.com/theatres/odeon-chatham-imax,false,true,true,false,false,false,false
8226,Regal Yorba Linda & IMAX,33.890460000000,-117.812220000000,"4870 Valencia Ave, Yorba Linda, California 92886",https://imax.com/theatres/regal-yorba-linda-imax,true,true,true,false,true,true,true
8227,Century 20 Daly City & IMAX,37.703430000000,-122.470630000000,"1901 Junipero Serra Blvd., Daly City, California 94015",https://imax.com/theatres/century-20-daly-city-imax,true,true,false,false,true,false,false
8231,Anshan Wanda & IMAX,41.103380000000,123.042450000000,"3F, Wanda Plaza, 278A Middle Qianshan Road, Lishan District, Anshan, China 114031",https://imax.com/theatres/anshan-wanda-imax,false,true,false,false,false,false,false
8235,Harbin MixC & IMAX,45.804730000000,126.513430000000,"3F, The MixC, No.555 Shimao Avenue, Songbei District, Harbin, China 150028",https://imax.com/theatres/harbin-mixc-imax,true,true,false,false,false,false,false
8236,Guiyang Huaxi Lumiere & IMAX,26.509690000000,106.658210000000,"Shop 201, Building S12, Huaxi Vanke Living Center, Phase 1 Guiyang Vanke Metropolitan Business, No. 666 Tianyuan Road, Huaxi District, Guiyang, China 550025",https://imax.com/theatres/guiyang-huaxi-lumiere-imax,false,true,false,false,false,false,false
8256,Leshan Shihao Jinyi & IMAX,29.599840000000,103.725210000000,"3F, Shihao Plaza, No.8 Hexiang Road, Shizhong District, Leshan, China 614000",https://imax.com/theatres/leshan-shihao-jinyi-imax,false,true,false,false,false,false,false
8257,Chongqing Raffles City CGV & IMAX,29.563600000000,106.588440000000,"Shop 03-127/04-120, 3-4F, Raffles City, No.8 Jiesheng Street, Chaotianmen, Yuzhong District, Chongqing, China 400010",https://imax.com/theatres/chongqing-raffles-city-cgv-imax,true,true,false,false,false,false,false
8258,VOX Al Maryah & IMAX,24.500900000000,54.388410000000,"The Galleria Mall, Al Maryah, Island Abu Dhabi, Abu Dhabi, United Arab Emirates 32625",https://imax.com/theatres/vox-al-maryah-imax,true,true,false,false,false,false,false
